Date,Brand Name,Country,Gross Sales,Net Sales,Total Sales,Total Ad Spend,Order Count,Return Amount,Sessions,Transactions,Revenue,Profit,ROAS,CPA,CTR,CPC,ConvRate,Valid_ROAS,Valid_CPA,Predicted_ROAS,Recommended_Budget_LP
2024-03-20,Brand A,USA,27181.0,28607.0,32590.0,5462.71,9,12007,0.0,0.0,0.0,27127.29,5.965903370305215,606.9677777777778,0.0,0.0,0.0,True,True,5.9306335179862755,0.0
2024-03-20,Brand A,USA,38556.0,34032.0,16469.0,2150.0656,5,7473,0.0,0.0,0.0,14318.9344,7.6597662880611646,430.01311999999996,0.0,0.0,0.0,True,True,7.171735236480398,0.0
2024-03-20,Brand E,USA,26739.0,32329.0,27682.0,5283.23,9,4499,0.0,0.0,0.0,22398.77,5.239597746075791,587.0255555555555,0.0,0.0,0.0,True,True,5.296958166800434,0.0
2024-03-11,Brand E,USA,24046.0,27890.0,13722.0,4743.67,4,3713,0.0,0.0,0.0,8978.33,2.8926970046398672,1185.9175,0.0,0.0,0.0,True,True,2.8796429059055644,0.0
2024-03-20,Brand A,USA,25276.0,13281.0,21647.0,5510.81,6,16158,0.0,0.0,0.0,16136.189999999999,3.928097684369448,918.4683333333334,0.0,0.0,0.0,True,True,3.9305495097280687,0.0
2024-03-19,Brand D,USA,6957.0,20691.0,19027.0,6645.06967,3,1295,0.0,0.0,0.0,12381.93033,2.863325885942141,2215.023223333333,0.0,0.0,0.0,True,True,2.853410490437195,0.0
2024-03-19,Brand E,USA,41174.0,36689.0,34665.0,5444.48,6,16029,0.0,0.0,0.0,29220.52,6.366999235923358,907.4133333333333,0.0,0.0,0.0,True,True,6.354823698757827,0.0
2024-03-19,Brand C,USA,33327.0,12904.0,21561.0,8032.711,2,1984,0.0,0.0,0.0,13528.289,2.684149846795185,4016.3555,0.0,0.0,0.0,True,True,2.6889809972148826,0.0
2024-03-19,Brand D,USA,5757.0,37971.0,37908.0,4273.7,8,10788,0.0,0.0,0.0,33634.3,8.870065750988605,534.2125,0.0,0.0,0.0,True,True,8.858795802615491,0.0
2024-03-19,Brand A,USA,33945.0,22304.0,28530.0,4317.23,8,3501,0.0,0.0,0.0,24212.77,6.608403999786901,539.65375,0.0,0.0,0.0,True,True,6.62422463066464,0.0
2024-03-19,Brand E,USA,33244.0,33137.0,17879.0,4928.83,1,14191,0.0,0.0,0.0,12950.17,3.627432879608345,4928.83,0.0,0.0,0.0,True,True,3.6137384625669533,0.0
2024-03-19,Brand C,USA,29130.0,8462.0,24614.0,7931.8172,3,2825,0.0,0.0,0.0,16682.1828,3.103198091857185,2643.939066666667,0.0,0.0,0.0,True,True,3.1184587973848865,0.0
2024-03-19,Brand B,USA,7264.0,11536.0,13667.0,4305.0335,9,13280,0.0,0.0,0.0,9361.9665,3.1746558998902104,478.3370555555555,0.0,0.0,0.0,True,True,3.1963316610659582,0.0
2024-03-18,Brand C,USA,18398.0,12361.0,9909.0,14101.09,8,3895,0.0,0.0,0.0,-4192.09,0.702711634348834,1762.63625,0.0,0.0,0.0,True,True,0.680561481058342,0.0
2024-03-18,Brand C,USA,19094.0,24626.0,23051.0,15843.58,4,13478,0.0,0.0,0.0,7207.42,1.4549110743910152,3960.895,0.0,0.0,0.0,True,True,1.488750854295031,0.0
2024-03-18,Brand B,USA,18560.0,38960.0,21858.0,6463.28328,7,12416,0.0,0.0,0.0,15394.71672,3.381872502422639,923.3261828571428,0.0,0.0,0.0,True,True,3.4198857852371396,0.0
2024-03-20,Brand C,USA,6266.0,38202.0,11546.0,8750.9201,5,18803,0.0,0.0,0.0,2795.0799000000006,1.3194041161454555,1750.18402,0.0,0.0,0.0,True,True,1.320954086009494,0.0
2024-05-28,Brand C,USA,37803.0,10577.0,23220.0,5295.413,1,17666,0.0,0.0,0.0,17924.587,4.384927105780041,5295.413,0.0,0.0,0.0,True,True,4.43639563721057,0.0
2024-03-24,Brand D,USA,6736.0,9212.0,9484.0,518.7968,9,15355,0.0,0.0,0.0,8965.2032,18.280760405615457,57.64408888888889,0.0,0.0,0.0,True,True,21.361421879631333,0.0
2024-03-24,Brand B,USA,28912.0,26136.0,18950.0,13355.79,8,1085,0.0,0.0,0.0,5594.209999999999,1.41886028456572,1669.47375,0.0,0.0,0.0,True,True,1.4491466916864397,0.0
2024-03-23,Brand A,USA,16616.0,37173.0,19257.0,1109.19,8,12862,0.0,0.0,0.0,18147.81,17.361317718335002,138.64875,0.0,0.0,0.0,True,True,18.522959407927882,0.0
2024-03-23,Brand C,USA,15265.0,34226.0,17841.0,13618.469,1,9309,0.0,0.0,0.0,4222.531000000001,1.310059155695108,13618.469,0.0,0.0,0.0,True,True,1.322501835107026,0.0
2024-03-23,Brand C,USA,33199.0,5756.0,30161.0,13394.757,8,17767,0.0,0.0,0.0,16766.243000000002,2.2517019159063505,1674.344625,0.0,0.0,0.0,True,True,2.265397375770622,0.0
2024-03-23,Brand A,USA,47377.0,19959.0,18316.0,2006.2806,6,11512,0.0,0.0,0.0,16309.7194,9.129331161354,334.3801,0.0,0.0,0.0,True,True,9.12611858520731,0.0
2024-03-23,Brand D,USA,9181.0,14690.0,12152.0,554.0358,2,10709,0.0,0.0,0.0,11597.9642,21.933600680678037,277.0179,0.0,0.0,0.0,True,True,21.992541284547624,0.0
2024-03-23,Brand A,USA,38043.0,17264.0,23797.0,3063.7656,5,17549,0.0,0.0,0.0,20733.2344,7.767239112548296,612.7531200000001,0.0,0.0,0.0,True,True,7.764359498881015,0.0
2024-03-23,Brand C,USA,20211.0,16659.0,16796.0,13712.2408,1,6109,0.0,0.0,0.0,3083.7592000000004,1.2248909747850987,13712.2408,0.0,0.0,0.0,True,True,1.2304254470232885,0.0
2024-03-23,Brand A,USA,21363.0,7246.0,33535.0,6038.2707,2,2171,0.0,0.0,0.0,27496.7293,5.553742398465176,3019.13535,0.0,0.0,0.0,True,True,5.5661617019219705,0.0
2024-03-23,Brand C,USA,13319.0,26998.0,37120.0,12702.3363,1,2711,0.0,0.0,0.0,24417.663699999997,2.922297058061673,12702.3363,0.0,0.0,0.0,True,True,2.919685553125496,0.0
2024-03-21,Brand A,USA,32107.0,13249.0,23012.0,6270.32,6,3970,0.0,0.0,0.0,16741.68,3.669988134576864,1045.0533333333333,0.0,0.0,0.0,True,True,3.652889870042271,0.0
2024-03-22,Brand E,USA,42833.0,5824.0,13738.0,7806.88,9,15087,0.0,0.0,0.0,5931.12,1.759729879285963,867.4311111111111,0.0,0.0,0.0,True,True,1.7672947390833103,0.0
2024-03-22,Brand D,USA,12761.0,23825.0,21078.0,4942.96,1,6085,0.0,0.0,0.0,16135.04,4.264246524349782,4942.96,0.0,0.0,0.0,True,True,4.26004488922519,0.0
2024-03-22,Brand D,USA,32246.0,29004.0,28051.0,7604.1142,10,2880,0.0,0.0,0.0,20446.8858,3.688924082702493,760.41142,0.0,0.0,0.0,True,True,3.7063241826770046,0.0
2024-03-22,Brand D,USA,24687.0,23825.0,13835.0,433.03436,1,7766,0.0,0.0,0.0,13401.96564,31.948965897302006,433.03436,0.0,0.0,0.0,True,True,46.06175737336076,0.0
2024-03-22,Brand A,USA,33805.0,33714.0,7910.0,5055.93,3,19005,0.0,0.0,0.0,2854.0699999999997,1.5644995084979418,1685.3100000000002,0.0,0.0,0.0,True,True,1.569558403285554,0.0
2024-03-22,Brand E,USA,47462.0,20811.0,29008.0,8145.03,4,10504,0.0,0.0,0.0,20862.97,3.5614356239326312,2036.2575,0.0,0.0,0.0,True,True,3.58284829398057,0.0
2024-03-22,Brand C,USA,12018.0,15139.0,7436.0,11699.3368,10,19606,0.0,0.0,0.0,-4263.336799999999,0.6355915832767547,1169.9336799999999,0.0,0.0,0.0,True,True,0.6423237808477572,0.0
2024-03-22,Brand E,USA,38130.0,12554.0,16048.0,8100.97,8,7595,0.0,0.0,0.0,7947.03,1.980997337355897,1012.62125,0.0,0.0,0.0,True,True,1.9729478426769702,0.0
2024-03-21,Brand C,USA,17939.0,16460.0,9510.0,11912.9656,7,9519,0.0,0.0,0.0,-2402.9655999999995,0.7982898901344935,1701.8522285714284,0.0,0.0,0.0,True,True,0.790304436882938,0.0
2024-03-21,Brand A,USA,23962.0,21827.0,26421.0,5525.73,4,11071,0.0,0.0,0.0,20895.27,4.781449690810083,1381.4325,0.0,0.0,0.0,True,True,4.783024478385294,0.0
2024-03-21,Brand D,USA,7199.0,27012.0,39593.0,8150.15943,7,10830,0.0,0.0,0.0,31442.84057,4.8579417789376915,1164.30849,0.0,0.0,0.0,True,True,4.881602862593404,0.0
2024-03-21,Brand C,USA,21992.0,39479.0,8224.0,8638.817,9,3791,0.0,0.0,0.0,-414.8169999999991,0.95198219848852,959.8685555555554,0.0,0.0,0.0,True,True,0.9509278843877595,0.0
2024-03-22,Brand A,USA,28408.0,36656.0,27711.0,4830.47,9,10322,0.0,0.0,0.0,22880.53,5.736708850277509,536.718888888889,0.0,0.0,0.0,True,True,5.778849524812855,0.0
2024-03-14,Brand C,USA,37227.0,25205.0,5360.0,7637.36,9,2852,0.0,0.0,0.0,-2277.3599999999997,0.7018131919930447,848.5955555555555,0.0,0.0,0.0,True,True,0.7017137944031387,0.0
2024-03-14,Brand C,USA,11001.0,33267.0,29527.0,7471.42,6,19996,0.0,0.0,0.0,22055.58,3.9519930615599175,1245.2366666666667,0.0,0.0,0.0,True,True,3.9614386799111347,0.0
2024-03-14,Brand A,USA,19791.0,39080.0,13667.0,10312.79819,9,5573,0.0,0.0,0.0,3354.2018100000005,1.3252465284594113,1145.8664655555556,0.0,0.0,0.0,True,True,1.3310015782411002,0.0
2024-03-14,Brand D,USA,14768.0,17116.0,12532.0,8016.8554,4,19576,0.0,0.0,0.0,4515.1446,1.5632064412687299,2004.21385,0.0,0.0,0.0,True,True,1.545963295212931,0.0
2024-03-13,Brand B,USA,10355.0,12750.0,31083.0,7586.96,10,13197,0.0,0.0,0.0,23496.04,4.096897835233084,758.696,0.0,0.0,0.0,True,True,4.098348090942343,0.0
2024-03-13,Brand B,USA,37833.0,25749.0,18921.0,5413.86,7,15332,0.0,0.0,0.0,13507.14,3.4949185978211483,773.4085714285713,0.0,0.0,0.0,True,True,3.4957935224164665,0.0
2024-03-13,Brand B,USA,17898.0,25668.0,12604.0,5397.23,8,18373,0.0,0.0,0.0,7206.77,2.3352719821093415,674.65375,0.0,0.0,0.0,True,True,2.3442766470181313,0.0
2024-03-13,Brand B,USA,8480.0,17797.0,6060.0,5151.63,1,7786,0.0,0.0,0.0,908.3699999999999,1.1763267160102724,5151.63,0.0,0.0,0.0,True,True,1.1832697946482627,0.0
2024-03-13,Brand E,USA,44516.0,20167.0,32516.0,1259.15,9,6822,0.0,0.0,0.0,31256.85,25.823770003573838,139.90555555555557,0.0,0.0,0.0,True,True,27.036471715672054,0.0
2024-03-13,Brand E,USA,8170.0,14734.0,26875.0,5338.31,6,5912,0.0,0.0,0.0,21536.69,5.034364808338219,889.7183333333334,0.0,0.0,0.0,True,True,5.054476557214574,0.0
2024-03-13,Brand B,USA,31805.0,28761.0,10864.0,7670.75,9,11318,0.0,0.0,0.0,3193.25,1.4162891503438386,852.3055555555555,0.0,0.0,0.0,True,True,1.4137451219523516,0.0
2024-03-13,Brand D,USA,41872.0,20275.0,8695.0,6349.19584,10,15086,0.0,0.0,0.0,2345.8041599999997,1.369464766738082,634.919584,0.0,0.0,0.0,True,True,1.3780196746636235,0.0
2024-03-18,Brand D,USA,16774.0,38248.0,14470.0,5242.88,6,8709,0.0,0.0,0.0,9227.119999999999,2.7599334716796875,873.8133333333334,0.0,0.0,0.0,True,True,2.760874635158477,0.0
2024-03-12,Brand B,USA,26920.0,5283.0,28563.0,8318.88,1,2913,0.0,0.0,0.0,20244.120000000003,3.4335150885696155,8318.88,0.0,0.0,0.0,True,True,3.461467301381703,0.0
2024-03-12,Brand B,USA,33231.0,10903.0,12634.0,12391.29,2,4881,0.0,0.0,0.0,242.70999999999913,1.0195871454868701,6195.645,0.0,0.0,0.0,True,True,1.0250317278177503,0.0
2024-03-12,Brand E,USA,26848.0,26406.0,5721.0,4628.81,8,2988,0.0,0.0,0.0,1092.1899999999996,1.2359548134401714,578.60125,0.0,0.0,0.0,True,True,1.2326384036562457,0.0
2024-03-12,Brand C,USA,39081.0,17658.0,33665.0,18498.828,4,18925,0.0,0.0,0.0,15166.171999999999,1.8198450193709568,4624.707,0.0,0.0,0.0,True,True,1.9001406104165475,0.0
2024-03-12,Brand C,USA,25252.0,39176.0,14060.0,19746.072,1,11176,0.0,0.0,0.0,-5686.072,0.7120403490881629,19746.072,0.0,0.0,0.0,True,True,0.682077102510904,0.0
2024-03-12,Brand C,USA,17259.0,9001.0,11113.0,12406.664,2,12223,0.0,0.0,0.0,-1293.6640000000007,0.8957282956965708,6203.332,0.0,0.0,0.0,True,True,0.8712049709592997,0.0
2024-03-12,Brand D,USA,32536.0,16701.0,26964.0,6244.89745,7,1599,0.0,0.0,0.0,20719.10255,4.317765057935419,892.1282071428571,0.0,0.0,0.0,True,True,4.3219827224972045,0.0
2024-03-12,Brand C,USA,20179.0,6765.0,15369.0,18795.85,8,10982,0.0,0.0,0.0,-3426.8499999999985,0.8176804986207062,2349.48125,0.0,0.0,0.0,True,True,0.7795223669756858,0.0
2024-03-11,Brand C,USA,33476.0,34972.0,35892.0,19102.41,8,13952,0.0,0.0,0.0,16789.59,1.878925224618255,2387.80125,0.0,0.0,0.0,True,True,1.950325121646437,0.0
2024-03-11,Brand C,USA,20274.0,21791.0,13285.0,12684.08,4,12181,0.0,0.0,0.0,600.9200000000001,1.047375923204521,3171.02,0.0,0.0,0.0,True,True,1.062787565987171,0.0
2024-03-11,Brand E,USA,35967.0,25914.0,23990.0,5440.02,10,2262,0.0,0.0,0.0,18549.98,4.409910257682876,544.0020000000001,0.0,0.0,0.0,True,True,4.424975871463282,0.0
2024-03-11,Brand E,USA,38199.0,21923.0,29569.0,6106.63,10,357,0.0,0.0,0.0,23462.37,4.842114226668391,610.663,0.0,0.0,0.0,True,True,4.8028777161433895,0.0
2024-03-13,Brand B,USA,45313.0,38011.0,24081.0,7301.99,7,16727,0.0,0.0,0.0,16779.010000000002,3.297868115404157,1043.1414285714286,0.0,0.0,0.0,True,True,3.3101298974055537,0.0
2024-03-18,Brand C,USA,45932.0,36030.0,30757.0,18061.44,5,5380,0.0,0.0,0.0,12695.560000000001,1.7029096240388364,3612.2879999999996,0.0,0.0,0.0,True,True,1.742775996749235,0.0
2024-03-18,Brand C,USA,31657.0,26900.0,37566.0,18773.53,2,16117,0.0,0.0,0.0,18792.47,2.001008867272165,9386.765,0.0,0.0,0.0,True,True,2.0958447825588054,0.0
2024-03-18,Brand D,USA,44143.0,28273.0,20446.0,4291.12,6,11736,0.0,0.0,0.0,16154.880000000001,4.764723428848413,715.1866666666666,0.0,0.0,0.0,True,True,4.762668413429728,0.0
2024-03-18,Brand A,USA,37205.0,11469.0,27234.0,10927.37557,8,19134,0.0,0.0,0.0,16306.62443,2.4922727168605956,1365.92194625,0.0,0.0,0.0,True,True,2.5025911967930843,0.0
2024-03-18,Brand D,USA,41647.0,33341.0,37000.0,7154.9382,8,2793,0.0,0.0,0.0,29845.0618,5.171253610548306,894.367275,0.0,0.0,0.0,True,True,5.168215365338625,0.0
2024-03-18,Brand B,USA,24378.0,13133.0,21302.0,11354.31,10,13503,0.0,0.0,0.0,9947.69,1.876115765731251,1135.431,0.0,0.0,0.0,True,True,1.8820993012365872,0.0
2024-03-17,Brand B,USA,30512.0,28226.0,13358.0,6303.1113,10,3714,0.0,0.0,0.0,7054.8887,2.1192708432738607,630.3111299999999,0.0,0.0,0.0,True,True,2.1469560101567766,0.0
2024-03-17,Brand B,USA,12010.0,8101.0,15400.0,6641.42212,7,3421,0.0,0.0,0.0,8758.57788,2.318780484321933,948.7745885714286,0.0,0.0,0.0,True,True,2.3293362364329835,0.0
2024-03-16,Brand D,USA,9607.0,28983.0,20094.0,6619.4385,7,5288,0.0,0.0,0.0,13474.5615,3.035604908180656,945.6340714285715,0.0,0.0,0.0,True,True,3.033393349793772,0.0
2024-03-16,Brand E,USA,43661.0,32040.0,37522.0,4739.24,3,13611,0.0,0.0,0.0,32782.76,7.917303196293077,1579.7466666666667,0.0,0.0,0.0,True,True,7.957580806471343,0.0
2024-03-16,Brand C,USA,19724.0,18039.0,38781.0,17546.65,9,3911,0.0,0.0,0.0,21234.35,2.2101654731814904,1949.627777777778,0.0,0.0,0.0,True,True,2.2375677893683985,0.0
2024-03-16,Brand C,USA,17668.0,19783.0,19619.0,18371.93,7,9800,0.0,0.0,0.0,1247.0699999999997,1.0678790959904594,2624.5614285714287,0.0,0.0,0.0,True,True,1.122257616459638,0.0
2024-03-14,Brand E,USA,25211.0,27801.0,38613.0,6696.99,3,1398,0.0,0.0,0.0,31916.010000000002,5.7657246016493975,2232.33,0.0,0.0,0.0,True,True,5.762058400796733,0.0
2024-03-16,Brand B,USA,18195.0,12173.0,33991.0,5201.63,8,2561,0.0,0.0,0.0,28789.37,6.534682397633049,650.20375,0.0,0.0,0.0,True,True,6.535106933116508,0.0
2024-03-15,Brand D,USA,14387.0,20382.0,7834.0,8288.7768,7,3111,0.0,0.0,0.0,-454.77679999999964,0.9451334242707561,1184.1109714285715,0.0,0.0,0.0,True,True,0.9454096223508696,0.0
2024-03-15,Brand B,USA,13137.0,18261.0,31434.0,12301.81,5,6561,0.0,0.0,0.0,19132.190000000002,2.55523374202658,2460.362,0.0,0.0,0.0,True,True,2.5676639856081938,0.0
2024-03-15,Brand C,USA,40610.0,24808.0,7046.0,11169.6,4,10735,0.0,0.0,0.0,-4123.6,0.6308193668528864,2792.4,0.0,0.0,0.0,True,True,0.6366992979411633,0.0
2024-03-15,Brand C,USA,42052.0,13890.0,18917.0,11353.84,4,2268,0.0,0.0,0.0,7563.16,1.6661323393671217,2838.46,0.0,0.0,0.0,True,True,1.6947097263806747,0.0
2024-03-15,Brand E,USA,10691.0,32161.0,29062.0,1621.19,3,5681,0.0,0.0,0.0,27440.81,17.926338060313718,540.3966666666666,0.0,0.0,0.0,True,True,19.596833788074864,0.0
2024-03-15,Brand E,USA,24043.0,14162.0,23473.0,5478.32,9,17604,0.0,0.0,0.0,17994.68,4.28470772061508,608.7022222222222,0.0,0.0,0.0,True,True,4.309646433172539,0.0
2024-03-15,Brand C,USA,20109.0,13575.0,6778.0,7390.97,5,1109,0.0,0.0,0.0,-612.9700000000003,0.917065013117358,1478.194,0.0,0.0,0.0,True,True,0.9228994894372701,0.0
2024-03-14,Brand D,USA,40207.0,35816.0,8914.0,6395.6476,8,8789,0.0,0.0,0.0,2518.3523999999998,1.3937603441440394,799.45595,0.0,0.0,0.0,True,True,1.3962000866073143,0.0
2024-03-14,Brand C,USA,26476.0,9643.0,35407.0,9204.38,4,812,0.0,0.0,0.0,26202.620000000003,3.8467555663716624,2301.095,0.0,0.0,0.0,True,True,3.83532516628243,0.0
2024-03-14,Brand C,USA,15404.0,38784.0,38934.0,9183.45,1,13932,0.0,0.0,0.0,29750.55,4.239583163190304,9183.45,0.0,0.0,0.0,True,True,4.243572063173355,0.0
2024-03-14,Brand E,USA,43199.0,36352.0,6429.0,58.34,4,13204,0.0,0.0,0.0,6370.66,110.19883441892354,14.585,0.0,0.0,0.0,True,True,7146.002529920555,0.0
2024-03-16,Brand D,USA,48124.0,37560.0,37346.0,5433.68,3,16558,0.0,0.0,0.0,31912.32,6.873058406089427,1811.2266666666667,0.0,0.0,0.0,True,True,6.887907886980316,0.0
2024-05-17,Brand E,USA,27165.0,31503.0,27911.0,6111.71,6,17392,0.0,0.0,0.0,21799.29,4.566806998368706,1018.6183333333333,0.0,0.0,0.0,True,True,4.568622169357627,0.0
2024-05-17,Brand A,USA,5797.0,22410.0,23967.0,10748.7274,9,19338,0.0,0.0,0.0,13218.2726,2.22975233328552,1194.3030444444444,0.0,0.0,0.0,True,True,2.23700527849454,0.0
2024-05-17,Brand B,USA,14717.0,34509.0,12706.0,6046.8909,4,19327,0.0,0.0,0.0,6659.1091,2.1012451208603746,1511.722725,0.0,0.0,0.0,True,True,2.101201077812978,0.0
2024-05-17,Brand A,USA,33078.0,16770.0,12884.0,10047.2603,10,2919,0.0,0.0,0.0,2836.7397,1.2823396244645917,1004.72603,0.0,0.0,0.0,True,True,1.2892095064837894,0.0
2024-05-17,Brand E,USA,44957.0,26468.0,15996.0,8025.88,5,14224,0.0,0.0,0.0,7970.12,1.9930524752425902,1605.176,0.0,0.0,0.0,True,True,1.9711746026391683,0.0
2024-05-16,Brand D,USA,22543.0,16035.0,26449.0,5475.1141,7,4810,0.0,0.0,0.0,20973.8859,4.830766905844026,782.1591571428571,0.0,0.0,0.0,True,True,4.793608744286495,0.0
2024-05-16,Brand E,USA,35221.0,9941.0,32182.0,5774.86,1,804,0.0,0.0,0.0,26407.14,5.572775790235608,5774.86,0.0,0.0,0.0,True,True,5.562931043026285,0.0
2024-05-16,Brand B,USA,26351.0,33237.0,5981.0,5965.46176,7,7823,0.0,0.0,0.0,15.53823999999986,1.0026047002939802,852.2088228571429,0.0,0.0,0.0,True,True,1.0012010085389924,0.0
2024-05-16,Brand A,USA,23990.0,28729.0,5295.0,10004.29106,5,5502,0.0,0.0,0.0,-4709.29106,0.5292728858290534,2000.8582119999999,0.0,0.0,0.0,True,True,0.5155647209670476,0.0
2024-05-16,Brand B,USA,33665.0,12178.0,29345.0,6394.6196,8,4624,0.0,0.0,0.0,22950.380400000002,4.589014176855805,799.32745,0.0,0.0,0.0,True,True,4.570534668005331,0.0
2024-05-16,Brand C,USA,35568.0,11312.0,21063.0,7535.846912,10,9696,0.0,0.0,0.0,13527.153088,2.7950408555220925,753.5846912,0.0,0.0,0.0,True,True,2.8018636113621738,0.0
2024-04-15,Brand D,USA,10469.0,27697.0,23416.0,4961.0,7,18801,0.0,0.0,0.0,18455.0,4.720016125781092,708.7142857142857,0.0,0.0,0.0,True,True,4.87225544177945,0.0
2024-05-15,Brand A,USA,38428.0,21781.0,30554.0,8382.9878,8,7022,0.0,0.0,0.0,22171.012199999997,3.644762551127654,1047.873475,0.0,0.0,0.0,True,True,3.654355151866998,0.0
2024-05-15,Brand E,USA,28058.0,17392.0,25625.0,7424.65,2,2271,0.0,0.0,0.0,18200.35,3.4513411406598293,3712.325,0.0,0.0,0.0,True,True,3.444423007378823,0.0
2024-05-15,Brand C,USA,40601.0,23628.0,5837.0,11566.9147,6,10416,0.0,0.0,0.0,-5729.914699999999,0.5046289482881723,1927.8191166666666,0.0,0.0,0.0,True,True,0.5002704968831597,0.0
2024-05-15,Brand B,USA,6828.0,20299.0,6879.0,6525.24615,6,267,0.0,0.0,0.0,353.75385000000006,1.0542131042826637,1087.541025,0.0,0.0,0.0,True,True,1.0544595693822894,0.0
2024-05-15,Brand A,USA,7265.0,15092.0,13549.0,9222.4141,8,5476,0.0,0.0,0.0,4326.5859,1.4691381077759238,1152.8017625,0.0,0.0,0.0,True,True,1.4408311284639936,0.0
2024-05-15,Brand E,USA,38127.0,32234.0,26728.0,9071.95,1,19580,0.0,0.0,0.0,17656.05,2.9462243508837678,9071.95,0.0,0.0,0.0,True,True,2.955213977787116,0.0
2024-05-15,Brand A,USA,44551.0,31667.0,34774.0,9214.2685,6,7956,0.0,0.0,0.0,25559.7315,3.773929531139667,1535.7114166666668,0.0,0.0,0.0,True,True,3.762316728806291,0.0
2024-05-14,Brand B,USA,29886.0,8237.0,31859.0,9189.964026,7,6500,0.0,0.0,0.0,22669.035974,3.4667165083416402,1312.8520037142857,0.0,0.0,0.0,True,True,3.516520897772292,0.0
2024-05-14,Brand C,USA,12462.0,12594.0,5893.0,16891.363,9,11818,0.0,0.0,0.0,-10998.363000000001,0.34887652346350023,1876.8181111111112,0.0,0.0,0.0,True,True,0.3557191848710334,0.0
2024-05-14,Brand B,USA,43040.0,20251.0,9103.0,6521.36724,8,10273,0.0,0.0,0.0,2581.6327600000004,1.3958729304746225,815.170905,0.0,0.0,0.0,True,True,1.3964333103330782,0.0
2024-05-14,Brand B,USA,38744.0,24702.0,20931.0,9192.658291,3,19637,0.0,0.0,0.0,11738.341709,2.276925709344851,3064.219430333333,0.0,0.0,0.0,True,True,2.3036673076909104,0.0
2024-05-14,Brand E,USA,34323.0,18672.0,13413.0,7575.42,4,8251,0.0,0.0,0.0,5837.58,1.7705948977086419,1893.855,0.0,0.0,0.0,True,True,1.7774643081829609,0.0
2024-05-16,Brand B,USA,43951.0,39393.0,21452.0,5901.6211,7,277,0.0,0.0,0.0,15550.3789,3.6349334592151297,843.0887285714286,0.0,0.0,0.0,True,True,3.635572987110208,0.0
2024-05-20,Brand A,USA,47296.0,8278.0,34701.0,8080.131517,7,3537,0.0,0.0,0.0,26620.868483,4.29460831509879,1154.3045024285714,0.0,0.0,0.0,True,True,4.319740369132567,0.0
2024-05-20,Brand E,USA,32650.0,28467.0,26551.0,787.47,1,11872,0.0,0.0,0.0,25763.53,33.71684000660343,787.47,0.0,0.0,0.0,True,True,33.36534189530221,0.0
2024-05-20,Brand B,USA,35288.0,35197.0,26400.0,10372.96,4,7832,0.0,0.0,0.0,16027.04,2.5450787431938426,2593.24,0.0,0.0,0.0,True,True,2.543702108866895,0.0
2024-05-20,Brand B,USA,14754.0,25339.0,34113.0,6057.71,2,8280,0.0,0.0,0.0,28055.29,5.631335933876002,3028.855,0.0,0.0,0.0,True,True,5.646885633851191,0.0
2024-05-19,Brand B,USA,37348.0,22855.0,22304.0,4301.35,5,3609,0.0,0.0,0.0,18002.65,5.185348785846304,860.2700000000001,0.0,0.0,0.0,True,True,5.186250137899753,0.0
2024-05-19,Brand A,USA,19655.0,17767.0,26517.0,6616.5447,8,13314,0.0,0.0,0.0,19900.4553,4.007680927478658,827.0680875,0.0,0.0,0.0,True,True,4.0043964575197135,0.0
2024-05-19,Brand A,USA,26378.0,29010.0,19208.0,3037.4271,10,14878,0.0,0.0,0.0,16170.5729,6.323773169733029,303.74271,0.0,0.0,0.0,True,True,6.400304099016221,0.0
2024-05-19,Brand D,USA,48202.0,24471.0,18876.0,5281.0237,4,92,0.0,0.0,0.0,13594.9763,3.574307004151487,1320.255925,0.0,0.0,0.0,True,True,3.56625464904105,0.0
2024-05-19,Brand E,USA,20906.0,16315.0,27251.0,6494.22,10,784,0.0,0.0,0.0,20756.78,4.196192922321695,649.422,0.0,0.0,0.0,True,True,4.226657983001537,0.0
2024-05-19,Brand C,USA,17999.0,34354.0,14470.0,7822.829281,5,9147,0.0,0.0,0.0,6647.170719,1.8497144038595568,1564.5658562,0.0,0.0,0.0,True,True,1.8493688797577132,0.0
2024-05-19,Brand A,USA,23579.0,25023.0,23934.0,10271.472,8,16927,0.0,0.0,0.0,13662.528,2.3301431381986926,1283.934,0.0,0.0,0.0,True,True,2.331459728491855,0.0
2024-05-19,Brand E,USA,45672.0,26195.0,21873.0,745.26,10,4251,0.0,0.0,0.0,21127.74,29.34948876902021,74.526,0.0,0.0,0.0,True,True,29.438083609113775,0.0
2024-05-17,Brand E,USA,42474.0,6305.0,15130.0,5464.1,2,18268,0.0,0.0,0.0,9665.9,2.7689829981149683,2732.05,0.0,0.0,0.0,True,True,2.7754410149245006,0.0
2024-05-18,Brand C,USA,7822.0,20553.0,18535.0,7492.1,2,18458,0.0,0.0,0.0,11042.9,2.473939215974159,3746.05,0.0,0.0,0.0,True,True,2.492354742175259,0.0
2024-05-18,Brand C,USA,12715.0,29181.0,20991.0,8492.7733,8,955,0.0,0.0,0.0,12498.2267,2.4716307922642886,1061.5966625,0.0,0.0,0.0,True,True,2.3912879299187857,0.0
